      Lon      Lat    Year  FireRT
   -66.25    47.25    1919   312.6
   -66.25    47.25    1920  1000.0
   -66.25    47.25    1921   299.4
   -66.25    47.25    1922   855.7
   -66.25    47.25    1923   153.7
   -66.25    47.25    1924   202.1
   -66.25    47.25    1925   342.9
   -66.25    47.25    1926   166.3
   -66.25    47.25    1927   355.4
   -66.25    47.25    1928   826.5
   -66.25    47.25    1929   574.4
   -66.25    47.25    1930   836.2
   -66.25    47.25    1931   826.3
   -66.25    47.25    1932   866.5
   -66.25    47.25    1933   198.7
   -66.25    47.25    1934   121.3
   -66.25    47.25    1935   127.4
   -66.25    47.25    1936   125.3
   -66.25    47.25    1937   128.6
   -66.25    47.25    1938   839.4
   -66.25    47.25    1939  1000.0
   -66.25    47.25    1940   269.4
   -66.25    47.25    1941   276.6
   -66.25    47.25    1942   119.4
   -66.25    47.25    1943  1000.0
   -66.25    47.25    1944   133.8
   -66.25    47.25    1945   192.4
   -66.25    47.25    1946   120.8
   -66.25    47.25    1947   142.9
   -66.25    47.25    1948   242.1
   -66.25    47.25    1949   293.2
   -66.25    47.25    1950   532.7
   -66.25    47.25    1951  1000.0
   -66.25    47.25    1952   213.3
   -66.25    47.25    1953   385.1
   -66.25    47.25    1954  1000.0
   -66.25    47.25    1955   126.4
   -66.25    47.25    1956   795.6
   -66.25    47.25    1957   403.4
   -66.25    47.25    1958  1000.0
   -66.25    47.25    1959   423.2
   -66.25    47.25    1960   123.6
   -66.25    47.25    1961   155.8
   -66.25    47.25    1962   838.2
   -66.25    47.25    1963   443.8
   -66.25    47.25    1964   418.4
   -66.25    47.25    1965   380.0
   -66.25    47.25    1966   348.1
   -66.25    47.25    1967   167.0
   -66.25    47.25    1968   134.6
   -66.25    47.25    1969   913.9
   -66.25    47.25    1970   282.3
   -66.25    47.25    1971   992.1
   -66.25    47.25    1972  1000.0
   -66.25    47.25    1973   804.1
   -66.25    47.25    1974   676.0
   -66.25    47.25    1975   878.2
   -66.25    47.25    1976   930.6
   -66.25    47.25    1977   149.7
   -66.25    47.25    1978   164.8
   -66.25    47.25    1979   882.9
   -66.25    47.25    1980  1000.0
   -66.25    47.25    1981  1000.0
   -66.25    47.25    1982  1000.0
   -66.25    47.25    1983   362.0
   -66.25    47.25    1984   252.8
   -66.25    47.25    1985  1000.0
   -66.25    47.25    1986   541.2
   -66.25    47.25    1987   157.0
   -66.25    47.25    1988   267.5
   -66.25    47.25    1989   499.0
   -66.25    47.25    1990   627.9
   -66.25    47.25    1991   165.9
   -66.25    47.25    1992   178.9
   -66.25    47.25    1993  1000.0
   -66.25    47.25    1994  1000.0
   -66.25    47.25    1995   123.0
   -66.25    47.25    1996   295.9
   -66.25    47.25    1997  1000.0
   -66.25    47.25    1998  1000.0
   -66.25    47.25    1999   754.3
   -66.25    47.25    2000   850.2
   -66.25    47.25    2001   254.9
   -66.25    47.25    2002   252.3
   -66.25    47.25    2003   856.8
   -66.25    47.25    2004  1000.0
   -66.25    47.25    2005   568.8
   -66.25    47.25    2006   763.2
   -66.25    47.25    2007   392.0
   -66.25    47.25    2008   667.2
   -66.25    47.25    2009   177.9
   -66.25    47.25    2010   592.8
   -66.25    47.25    2011  1000.0
   -66.25    47.25    2012   145.4
   -66.25    47.25    2013   754.3
   -66.25    47.25    2014   795.3
   -66.75    46.25    1901   842.1
   -66.75    46.25    1902  1000.0
   -66.75    46.25    1903   657.3
   -66.75    46.25    1904   982.6
   -66.75    46.25    1905   527.9
   -66.75    46.25    1906   180.0
   -66.75    46.25    1907  1000.0
   -66.75    46.25    1908   496.5
   -66.75    46.25    1909  1000.0
   -66.75    46.25    1910   929.7
   -66.75    46.25    1911   648.7
   -66.75    46.25    1912   708.3
   -66.75    46.25    1913   649.3
   -66.75    46.25    1914   789.8
   -66.75    46.25    1915  1000.0
   -66.75    46.25    1916   295.8
   -66.75    46.25    1917  1000.0
   -66.75    46.25    1918  1000.0
   -66.75    46.25    1919   585.9
   -66.75    46.25    1920  1000.0
   -66.75    46.25    1921   121.4
   -66.75    46.25    1922  1000.0
   -66.75    46.25    1923   352.5
   -66.75    46.25    1924   225.9
   -66.75    46.25    1925   415.3
   -66.75    46.25    1926   781.1
   -66.75    46.25    1927  1000.0
   -66.75    46.25    1928  1000.0
   -66.75    46.25    1929   610.0
   -66.75    46.25    1930  1000.0
   -66.75    46.25    1931  1000.0
   -66.75    46.25    1932   921.2
   -66.75    46.25    1933   348.3
   -66.75    46.25    1934   232.6
   -66.75    46.25    1935   169.5
   -66.75    46.25    1936   258.5
   -66.75    46.25    1937   311.2
   -66.75    46.25    1938  1000.0
   -66.75    46.25    1939   624.7
   -66.75    46.25    1940   572.3
   -66.75    46.25    1941   606.1
   -66.75    46.25    1942   139.1
   -66.75    46.25    1943  1000.0
   -66.75    46.25    1944   395.3
   -66.75    46.25    1945   174.7
   -66.75    46.25    1946   311.9
   -66.75    46.25    1947   767.0
   -66.75    46.25    1948   432.0
   -66.75    46.25    1949   617.7
   -66.75    46.25    1950   685.4
   -66.75    46.25    1951  1000.0
   -66.75    46.25    1952   367.3
   -66.75    46.25    1953   296.6
   -66.75    46.25    1954  1000.0
   -66.75    46.25    1955   401.2
   -66.75    46.25    1956   852.4
   -66.75    46.25    1957   343.0
   -66.75    46.25    1958  1000.0
   -66.75    46.25    1959   401.1
   -66.75    46.25    1960   227.3
   -66.75    46.25    1961   594.1
   -66.75    46.25    1962   980.3
   -66.75    46.25    1963  1000.0
   -66.75    46.25    1964   779.0
   -66.75    46.25    1965   517.7
   -66.75    46.25    1966   428.4
   -66.75    46.25    1967   364.9
   -66.75    46.25    1968   306.8
   -66.75    46.25    1969   839.1
   -66.75    46.25    1970   645.5
   -66.75    46.25    1971   830.7
   -66.75    46.25    1972  1000.0
   -66.75    46.25    1973   831.4
   -66.75    46.25    1974   833.6
   -66.75    46.25    1975   616.1
   -66.75    46.25    1976  1000.0
   -66.75    46.25    1977   554.7
   -66.75    46.25    1978   542.9
   -66.75    46.25    1979   865.7
   -66.75    46.25    1980  1000.0
   -66.75    46.25    1981  1000.0
   -66.75    46.25    1982  1000.0
   -66.75    46.25    1983   717.7
   -66.75    46.25    1984  1000.0
   -66.75    46.25    1985  1000.0
   -66.75    46.25    1986   939.7
   -66.75    46.25    1987   356.5
   -66.75    46.25    1988   704.3
   -66.75    46.25    1989   842.3
   -66.75    46.25    1990   894.2
   -66.75    46.25    1991   257.4
   -66.75    46.25    1992   546.1
   -66.75    46.25    1993   837.9
   -66.75    46.25    1994   571.1
   -66.75    46.25    1995   214.3
   -66.75    46.25    1996   728.1
   -66.75    46.25    1997  1000.0
   -66.75    46.25    1998  1000.0
   -66.75    46.25    1999   900.0
   -66.75    46.25    2000   823.7
   -66.75    46.25    2001   383.4
   -66.75    46.25    2002   269.8
   -66.75    46.25    2003  1000.0
   -66.75    46.25    2004  1000.0
   -66.75    46.25    2005  1000.0
   -66.75    46.25    2006  1000.0
   -66.75    46.25    2007  1000.0
   -66.75    46.25    2008   944.9
   -66.75    46.25    2009  1000.0
   -66.75    46.25    2010   618.8
   -66.75    46.25    2011  1000.0
   -66.75    46.25    2012   256.7
   -66.75    46.25    2013  1000.0
   -66.75    46.25    2014   910.2
   -72.25    46.25    1901  1000.0
   -72.25    46.25    1902  1000.0
   -72.25    46.25    1903   922.3
   -72.25    46.25    1904  1000.0
   -72.25    46.25    1905  1000.0
   -72.25    46.25    1906   846.9
   -72.25    46.25    1907  1000.0
   -72.25    46.25    1908   121.1
   -72.25    46.25    1909   157.5
   -72.25    46.25    1910   289.7
   -72.25    46.25    1911   199.0
   -72.25    46.25    1912   196.9
   -72.25    46.25    1913   149.6
   -72.25    46.25    1914   131.7
   -72.25    46.25    1915   118.3
   -72.25    46.25    1916   179.3
   -72.25    46.25    1917   848.4
   -72.25    46.25    1918   872.9
   -72.25    46.25    1919   150.9
   -72.25    46.25    1920   748.5
   -72.25    46.25    1921   118.1
   -72.25    46.25    1922   123.8
   -72.25    46.25    1923   174.0
   -72.25    46.25    1924   341.7
   -72.25    46.25    1925   868.6
   -72.25    46.25    1926   333.7
   -72.25    46.25    1927   963.2
   -72.25    46.25    1928   462.8
   -72.25    46.25    1929   992.9
   -72.25    46.25    1930   954.8
   -72.25    46.25    1931   865.0
   -72.25    46.25    1932   651.5
   -72.25    46.25    1933   131.3
   -72.25    46.25    1934   124.4
   -72.25    46.25    1935   232.9
   -72.25    46.25    1936   870.4
   -72.25    46.25    1937   410.8
   -72.25    46.25    1938   620.1
   -72.25    46.25    1939  1000.0
   -72.25    46.25    1940   138.2
   -72.25    46.25    1941   145.3
   -72.25    46.25    1942   137.1
   -72.25    46.25    1943   911.4
   -72.25    46.25    1944   255.2
   -72.25    46.25    1945  1000.0
   -72.25    46.25    1946   120.2
   -72.25    46.25    1947   203.6
   -72.25    46.25    1948   119.4
   -72.25    46.25    1949   307.0
   -72.25    46.25    1950   441.3
   -72.25    46.25    1951   545.3
   -72.25    46.25    1952   344.7
   -72.25    46.25    1953   118.4
   -72.25    46.25    1954  1000.0
   -72.25    46.25    1955   233.3
   -72.25    46.25    1956   480.8
   -72.25    46.25    1957   447.9
   -72.25    46.25    1958  1000.0
   -72.25    46.25    1959   528.8
   -72.25    46.25    1960   142.5
   -72.25    46.25    1961   600.0
   -72.25    46.25    1962   707.0
   -72.25    46.25    1963   304.6
   -72.25    46.25    1964   567.1
   -72.25    46.25    1965   677.5
   -72.25    46.25    1966   849.9
   -72.25    46.25    1967   969.3
   -72.25    46.25    1968   194.1
   -72.25    46.25    1969  1000.0
   -72.25    46.25    1970   713.0
   -72.25    46.25    1971  1000.0
   -72.25    46.25    1972  1000.0
   -72.25    46.25    1973   997.7
   -72.25    46.25    1974   773.3
   -72.25    46.25    1975   224.7
   -72.25    46.25    1976  1000.0
   -72.25    46.25    1977  1000.0
   -72.25    46.25    1978   629.2
   -72.25    46.25    1979   691.1
   -72.25    46.25    1980   238.7
   -72.25    46.25    1981   988.8
   -72.25    46.25    1982   283.1
   -72.25    46.25    1983   118.9
   -72.25    46.25    1984   846.5
   -72.25    46.25    1985   542.8
   -72.25    46.25    1986  1000.0
   -72.25    46.25    1987   687.2
   -72.25    46.25    1988   157.7
   -72.25    46.25    1989   275.2
   -72.25    46.25    1990   850.7
   -72.25    46.25    1991   187.0
   -72.25    46.25    1992  1000.0
   -72.25    46.25    1993   878.2
   -72.25    46.25    1994  1000.0
   -72.25    46.25    1995   653.7
   -72.25    46.25    1996   344.0
   -72.25    46.25    1997  1000.0
   -72.25    46.25    1998   772.1
   -72.25    46.25    1999   267.4
   -72.25    46.25    2000   870.7
   -72.25    46.25    2001   315.5
   -72.25    46.25    2002   143.5
   -72.25    46.25    2003  1000.0
   -72.25    46.25    2004  1000.0
   -72.25    46.25    2005  1000.0
   -72.25    46.25    2006   785.3
   -72.25    46.25    2007   965.8
   -72.25    46.25    2008   398.0
   -72.25    46.25    2009   429.9
   -72.25    46.25    2010   740.0
   -72.25    46.25    2011  1000.0
   -72.25    46.25    2012   674.0
   -72.25    46.25    2013  1000.0
   -72.25    46.25    2014   897.7
   -72.25    47.25    1901  1000.0
   -72.25    47.25    1902  1000.0
   -72.25    47.25    1903   871.0
   -72.25    47.25    1904   835.1
   -72.25    47.25    1905  1000.0
   -72.25    47.25    1906   652.3
   -72.25    47.25    1907  1000.0
   -72.25    47.25    1908   307.1
   -72.25    47.25    1909   335.4
   -72.25    47.25    1910   538.4
   -72.25    47.25    1911   420.4
   -72.25    47.25    1912   461.4
   -72.25    47.25    1913   295.8
   -72.25    47.25    1914   353.1
   -72.25    47.25    1915   132.5
   -72.25    47.25    1916   124.9
   -72.25    47.25    1917   764.2
   -72.25    47.25    1918   595.3
   -72.25    47.25    1919   301.4
   -72.25    47.25    1920   355.9
   -72.25    47.25    1921   330.6
   -72.25    47.25    1922   339.0
   -72.25    47.25    1923   161.6
   -72.25    47.25    1924   565.8
   -72.25    47.25    1925   538.5
   -72.25    47.25    1926   761.4
   -72.25    47.25    1927  1000.0
   -72.25    47.25    1928   439.8
   -72.25    47.25    1929  1000.0
   -72.25    47.25    1930  1000.0
   -72.25    47.25    1931   859.0
   -72.25    47.25    1932   528.3
   -72.25    47.25    1933   216.3
   -72.25    47.25    1934   328.6
   -72.25    47.25    1935   608.5
   -72.25    47.25    1936   965.1
   -72.25    47.25    1937   630.1
   -72.25    47.25    1938   849.5
   -72.25    47.25    1939  1000.0
   -72.25    47.25    1940   309.4
   -72.25    47.25    1941   939.8
   -72.25    47.25    1942   221.6
   -72.25    47.25    1943   992.5
   -72.25    47.25    1944   447.1
   -72.25    47.25    1945   614.8
   -72.25    47.25    1946   258.1
   -72.25    47.25    1947   526.9
   -72.25    47.25    1948   327.4
   -72.25    47.25    1949   183.0
   -72.25    47.25    1950   477.2
   -72.25    47.25    1951   483.0
   -72.25    47.25    1952  1000.0
   -72.25    47.25    1953   130.8
   -72.25    47.25    1954  1000.0
   -72.25    47.25    1955   596.7
   -72.25    47.25    1956  1000.0
   -72.25    47.25    1957   928.8
   -72.25    47.25    1958  1000.0
   -72.25    47.25    1959  1000.0
   -72.25    47.25    1960   284.4
   -72.25    47.25    1961  1000.0
   -72.25    47.25    1962   532.8
   -72.25    47.25    1963   337.8
   -72.25    47.25    1964   883.7
   -72.25    47.25    1965   970.0
   -72.25    47.25    1966   523.9
   -72.25    47.25    1967  1000.0
   -72.25    47.25    1968   167.5
   -72.25    47.25    1969   951.5
   -72.25    47.25    1970   898.3
   -72.25    47.25    1971   873.0
   -72.25    47.25    1972  1000.0
   -72.25    47.25    1973   822.2
   -72.25    47.25    1974  1000.0
   -72.25    47.25    1975   302.5
   -72.25    47.25    1976  1000.0
   -72.25    47.25    1977  1000.0
   -72.25    47.25    1978   428.5
   -72.25    47.25    1979   148.8
   -72.25    47.25    1980   213.5
   -72.25    47.25    1981   136.9
   -72.25    47.25    1982   454.9
   -72.25    47.25    1983   132.4
   -72.25    47.25    1984  1000.0
   -72.25    47.25    1985   686.9
   -72.25    47.25    1986  1000.0
   -72.25    47.25    1987   795.0
   -72.25    47.25    1988   157.5
   -72.25    47.25    1989   181.9
   -72.25    47.25    1990   219.9
   -72.25    47.25    1991   211.2
   -72.25    47.25    1992  1000.0
   -72.25    47.25    1993  1000.0
   -72.25    47.25    1994  1000.0
   -72.25    47.25    1995   331.8
   -72.25    47.25    1996   267.5
   -72.25    47.25    1997   417.7
   -72.25    47.25    1998   388.5
   -72.25    47.25    1999   212.5
   -72.25    47.25    2000   547.2
   -72.25    47.25    2001   296.5
   -72.25    47.25    2002   132.3
   -72.25    47.25    2003   581.8
   -72.25    47.25    2004   401.1
   -72.25    47.25    2005   341.8
   -72.25    47.25    2006   372.3
   -72.25    47.25    2007   289.9
   -72.25    47.25    2008   244.6
   -72.25    47.25    2009   254.6
   -72.25    47.25    2010   465.8
   -72.25    47.25    2011  1000.0
   -72.25    47.25    2012   227.1
   -72.25    47.25    2013   899.8
   -72.25    47.25    2014   680.6
   -71.25    46.75    1901  1000.0
   -71.25    46.75    1902  1000.0
   -71.25    46.75    1903  1000.0
   -71.25    46.75    1904  1000.0
   -71.25    46.75    1905  1000.0
   -71.25    46.75    1906  1000.0
   -71.25    46.75    1907  1000.0
   -71.25    46.75    1908   730.8
   -71.25    46.75    1909  1000.0
   -71.25    46.75    1910  1000.0
   -71.25    46.75    1911  1000.0
   -71.25    46.75    1912  1000.0
   -71.25    46.75    1913   930.4
   -71.25    46.75    1914   125.6
   -71.25    46.75    1915   197.7
   -71.25    46.75    1916   202.7
   -71.25    46.75    1917  1000.0
   -71.25    46.75    1918  1000.0
   -71.25    46.75    1919  1000.0
   -71.25    46.75    1920  1000.0
   -71.25    46.75    1921   202.4
   -71.25    46.75    1922   154.1
   -71.25    46.75    1923   246.4
   -71.25    46.75    1924  1000.0
   -71.25    46.75    1925  1000.0
   -71.25    46.75    1926  1000.0
   -71.25    46.75    1927  1000.0
   -71.25    46.75    1928  1000.0
   -71.25    46.75    1929  1000.0
   -71.25    46.75    1930  1000.0
   -71.25    46.75    1931  1000.0
   -71.25    46.75    1932  1000.0
