      Lon      Lat    Year     BNE    BINE     BNS    TeNE    TeBS     IBS    TeBE    TrBE   TrIBE    TrBR     C3G     C4G   Total
   -72.75    44.75    2000   0.021   0.025   0.000   0.000   0.037   0.187   0.000   0.000   0.000   0.000   0.146   0.000   0.417
   -72.75    44.75    2001   0.022   0.033   0.000   0.000   0.035   0.167   0.000   0.000   0.000   0.000   0.193   0.000   0.449
   -72.75    44.75    2002   0.023   0.032   0.000   0.000   0.038   0.183   0.000   0.000   0.000   0.000   0.226   0.000   0.502
   -72.75    44.75    2003   0.026   0.037   0.000   0.000   0.040   0.186   0.000   0.000   0.000   0.000   0.222   0.000   0.511
   -72.75    44.75    2004   0.032   0.044   0.000   0.000   0.042   0.201   0.000   0.000   0.000   0.000   0.231   0.000   0.550
   -72.75    44.75    2005   0.030   0.044   0.000   0.000   0.040   0.193   0.000   0.000   0.000   0.000   0.194   0.000   0.502
   -72.75    44.75    2006   0.038   0.052   0.000   0.000   0.045   0.209   0.000   0.000   0.000   0.000   0.227   0.000   0.572
   -72.75    44.75    2007   0.039   0.055   0.000   0.000   0.045   0.206   0.000   0.000   0.000   0.000   0.196   0.000   0.541
   -72.75    44.75    2008   0.040   0.055   0.000   0.000   0.046   0.208   0.000   0.000   0.000   0.000   0.182   0.000   0.531
   -72.75    44.75    2009   0.044   0.058   0.000   0.000   0.043   0.192   0.000   0.000   0.000   0.000   0.163   0.000   0.501
   -72.75    44.75    2010   0.051   0.070   0.000   0.000   0.053   0.226   0.000   0.000   0.000   0.000   0.179   0.000   0.580
   -72.75    44.75    2011   0.059   0.088   0.000   0.000   0.058   0.230   0.000   0.000   0.000   0.000   0.159   0.000   0.593
   -72.75    44.75    2012   0.060   0.092   0.000   0.000   0.068   0.268   0.000   0.000   0.000   0.000   0.147   0.000   0.634
   -72.75    44.75    2013   0.060   0.089   0.000   0.000   0.069   0.255   0.000   0.000   0.000   0.000   0.112   0.000   0.584
   -72.75    44.75    2014   0.063   0.098   0.000   0.000   0.074   0.274   0.000   0.000   0.000   0.000   0.125   0.000   0.634
   -73.75    45.25    1901   0.004   0.017   0.000   0.000   0.000   0.616   0.000   0.000   0.000   0.000   0.028   0.000   0.665
   -73.75    45.25    1902   0.004   0.020   0.000   0.000   0.000   0.571   0.000   0.000   0.000   0.000   0.035   0.000   0.631
   -73.75    45.25    1903   0.003   0.012   0.000   0.000   0.000   0.511   0.000   0.000   0.000   0.000   0.032   0.000   0.558
   -73.75    45.25    1904   0.003   0.012   0.000   0.000   0.000   0.541   0.000   0.000   0.000   0.000   0.035   0.000   0.591
   -73.75    45.25    1905   0.002   0.010   0.000   0.000   0.000   0.495   0.000   0.000   0.000   0.000   0.035   0.000   0.543
   -73.75    45.25    1906   0.002   0.007   0.000   0.000   0.000   0.483   0.000   0.000   0.000   0.000   0.032   0.000   0.524
   -73.75    45.25    1907   0.003   0.009   0.000   0.000   0.000   0.452   0.000   0.000   0.000   0.000   0.035   0.000   0.498
   -73.75    45.25    1908   0.002   0.004   0.000   0.000   0.000   0.399   0.000   0.000   0.000   0.000   0.034   0.000   0.438
   -73.75    45.25    1909   0.002   0.007   0.000   0.000   0.000   0.518   0.000   0.000   0.000   0.000   0.041   0.000   0.568
   -73.75    45.25    1910   0.002   0.006   0.000   0.000   0.000   0.625   0.000   0.000   0.000   0.000   0.052   0.000   0.685
   -73.75    45.25    1911   0.001   0.003   0.000   0.000   0.000   0.518   0.000   0.000   0.000   0.000   0.039   0.000   0.562
   -73.75    45.25    1912   0.002   0.004   0.000   0.000   0.000   0.534   0.000   0.000   0.000   0.000   0.054   0.000   0.594
   -73.75    45.25    1913   0.001   0.002   0.000   0.000   0.000   0.479   0.000   0.000   0.000   0.000   0.048   0.000   0.531
   -73.75    45.25    1914   0.002   0.002   0.000   0.000   0.000   0.503   0.000   0.000   0.000   0.000   0.053   0.000   0.560
   -73.75    45.25    1915   0.001   0.001   0.000   0.000   0.000   0.401   0.000   0.000   0.000   0.000   0.049   0.000   0.452
   -73.75    45.25    1916   0.001   0.001   0.000   0.000   0.000   0.536   0.000   0.000   0.000   0.000   0.057   0.000   0.595
   -73.75    45.25    1917   0.002   0.001   0.000   0.000   0.000   0.363   0.000   0.000   0.000   0.000   0.063   0.000   0.430
   -73.75    45.25    1918   0.002   0.001   0.000   0.000   0.000   0.419   0.000   0.000   0.000   0.000   0.068   0.000   0.490
   -73.75    45.25    1919   0.004   0.008   0.000   0.000   0.000   0.359   0.000   0.000   0.000   0.000   0.130   0.000   0.500
   -73.75    45.25    1920   0.004   0.009   0.000   0.000   0.000   0.404   0.000   0.000   0.000   0.000   0.143   0.000   0.561
   -73.75    45.25    1921   0.005   0.011   0.000   0.000   0.000   0.251   0.000   0.000   0.000   0.000   0.112   0.000   0.379
   -73.75    45.25    1922   0.006   0.011   0.000   0.000   0.000   0.208   0.000   0.000   0.000   0.000   0.157   0.000   0.381
   -73.75    45.25    1923   0.006   0.012   0.000   0.000   0.000   0.212   0.000   0.000   0.000   0.000   0.161   0.000   0.391
   -73.75    45.25    1924   0.009   0.019   0.000   0.000   0.000   0.214   0.000   0.000   0.000   0.000   0.280   0.000   0.523
   -73.75    45.25    1925   0.009   0.022   0.000   0.000   0.000   0.203   0.000   0.000   0.000   0.000   0.248   0.000   0.482
   -73.75    45.25    1926   0.009   0.019   0.000   0.000   0.000   0.207   0.000   0.000   0.000   0.000   0.312   0.000   0.547
   -73.75    45.25    1927   0.013   0.029   0.000   0.000   0.000   0.232   0.000   0.000   0.000   0.000   0.334   0.000   0.607
   -73.75    45.25    1928   0.011   0.022   0.000   0.000   0.000   0.200   0.000   0.000   0.000   0.000   0.262   0.000   0.495
   -73.75    45.25    1929   0.009   0.012   0.000   0.000   0.000   0.189   0.000   0.000   0.000   0.000   0.265   0.000   0.476
   -73.75    45.25    1930   0.011   0.015   0.000   0.000   0.000   0.189   0.000   0.000   0.000   0.000   0.235   0.000   0.450
   -73.75    45.25    1931   0.015   0.027   0.000   0.000   0.000   0.145   0.000   0.000   0.000   0.000   0.239   0.000   0.426
   -73.75    45.25    1932   0.015   0.028   0.000   0.000   0.000   0.136   0.000   0.000   0.000   0.000   0.206   0.000   0.385
   -73.75    45.25    1933   0.023   0.044   0.000   0.000   0.000   0.182   0.000   0.000   0.000   0.000   0.330   0.000   0.579
   -73.75    45.25    1934   0.023   0.049   0.000   0.000   0.000   0.071   0.000   0.000   0.000   0.000   0.257   0.000   0.401
   -73.75    45.25    1935   0.030   0.059   0.000   0.000   0.000   0.096   0.000   0.000   0.000   0.000   0.408   0.000   0.592
   -73.75    45.25    1936   0.031   0.066   0.000   0.000   0.000   0.108   0.000   0.000   0.000   0.000   0.403   0.000   0.608
   -73.75    45.25    1937   0.038   0.077   0.000   0.000   0.000   0.121   0.000   0.000   0.000   0.000   0.338   0.000   0.574
   -73.75    45.25    1938   0.044   0.088   0.000   0.000   0.000   0.148   0.000   0.000   0.000   0.000   0.359   0.000   0.638
   -73.75    45.25    1939   0.039   0.080   0.000   0.000   0.000   0.144   0.000   0.000   0.000   0.000   0.243   0.000   0.506
   -73.75    45.25    1940   0.046   0.093   0.000   0.000   0.000   0.174   0.000   0.000   0.000   0.000   0.255   0.000   0.569
   -73.75    45.25    1941   0.056   0.108   0.000   0.000   0.000   0.224   0.000   0.000   0.000   0.000   0.210   0.000   0.599
   -73.75    45.25    1942   0.058   0.111   0.000   0.000   0.000   0.232   0.000   0.000   0.000   0.000   0.191   0.000   0.591
   -73.75    45.25    1943   0.059   0.109   0.000   0.000   0.000   0.240   0.000   0.000   0.000   0.000   0.198   0.000   0.606
   -73.75    45.25    1944   0.052   0.096   0.000   0.000   0.000   0.270   0.000   0.000   0.000   0.000   0.132   0.000   0.551
   -73.75    45.25    1945   0.069   0.118   0.000   0.000   0.000   0.314   0.000   0.000   0.000   0.000   0.167   0.000   0.667
   -73.75    45.25    1946   0.071   0.114   0.000   0.000   0.000   0.337   0.000   0.000   0.000   0.000   0.119   0.000   0.642
   -73.75    45.25    1947   0.063   0.097   0.000   0.000   0.000   0.326   0.000   0.000   0.000   0.000   0.111   0.000   0.597
   -73.75    45.25    1948   0.069   0.097   0.000   0.000   0.000   0.367   0.000   0.000   0.000   0.000   0.094   0.000   0.627
   -73.75    45.25    1949   0.064   0.083   0.000   0.000   0.000   0.384   0.000   0.000   0.000   0.000   0.071   0.000   0.602
   -73.75    45.25    1950   0.080   0.091   0.000   0.000   0.000   0.422   0.000   0.000   0.000   0.000   0.065   0.000   0.658
   -73.75    45.25    1951   0.085   0.089   0.000   0.000   0.000   0.442   0.000   0.000   0.000   0.000   0.058   0.000   0.675
   -73.75    45.25    1952   0.083   0.079   0.000   0.000   0.000   0.432   0.000   0.000   0.000   0.000   0.044   0.000   0.637
   -73.75    45.25    1953   0.083   0.074   0.000   0.000   0.000   0.462   0.000   0.000   0.000   0.000   0.028   0.000   0.648
   -73.75    45.25    1954   0.091   0.072   0.000   0.000   0.000   0.364   0.000   0.000   0.000   0.000   0.029   0.000   0.557
   -73.75    45.25    1955   0.065   0.048   0.000   0.000   0.000   0.346   0.000   0.000   0.000   0.000   0.016   0.000   0.477
   -73.75    45.25    1956   0.099   0.067   0.000   0.000   0.000   0.370   0.000   0.000   0.000   0.000   0.104   0.000   0.640
   -73.75    45.25    1957   0.080   0.056   0.000   0.000   0.000   0.406   0.000   0.000   0.000   0.000   0.097   0.000   0.639
   -73.75    45.25    1958   0.092   0.058   0.000   0.000   0.000   0.416   0.000   0.000   0.000   0.000   0.108   0.000   0.673
   -73.75    45.25    1959   0.074   0.043   0.000   0.000   0.000   0.387   0.000   0.000   0.000   0.000   0.072   0.000   0.576
   -73.75    45.25    1960   0.089   0.045   0.000   0.000   0.000   0.399   0.000   0.000   0.000   0.000   0.077   0.000   0.611
   -73.75    45.25    1961   0.087   0.048   0.000   0.000   0.000   0.415   0.000   0.000   0.000   0.000   0.077   0.000   0.628
   -73.75    45.25    1962   0.094   0.045   0.000   0.000   0.001   0.426   0.000   0.000   0.000   0.000   0.062   0.000   0.628
   -73.75    45.25    1963   0.099   0.050   0.000   0.000   0.001   0.474   0.000   0.000   0.000   0.000   0.066   0.000   0.690
   -73.75    45.25    1964   0.091   0.039   0.000   0.000   0.001   0.375   0.000   0.000   0.000   0.000   0.048   0.000   0.553
   -73.75    45.25    1965   0.093   0.043   0.000   0.000   0.001   0.393   0.000   0.000   0.000   0.000   0.037   0.000   0.567
   -73.75    45.25    1966   0.098   0.047   0.000   0.000   0.001   0.452   0.000   0.000   0.000   0.000   0.037   0.000   0.635
   -73.75    45.25    1967   0.091   0.043   0.000   0.000   0.002   0.443   0.000   0.000   0.000   0.000   0.030   0.000   0.608
   -73.75    45.25    1968   0.106   0.048   0.000   0.000   0.002   0.527   0.000   0.000   0.000   0.000   0.028   0.000   0.711
   -73.75    45.25    1969   0.069   0.010   0.000   0.000   0.000   0.444   0.000   0.000   0.000   0.000  -0.001   0.000   0.522
   -73.75    45.25    1970   0.064   0.007   0.000   0.000   0.000   0.416   0.000   0.000   0.000   0.000  -0.000   0.000   0.487
   -73.75    45.25    1971   0.068   0.014   0.000   0.000   0.002   0.426   0.000   0.000   0.000   0.000   0.087   0.000   0.597
   -73.75    45.25    1972   0.071   0.018   0.000   0.000   0.002   0.403   0.000   0.000   0.000   0.000   0.099   0.000   0.592
   -73.75    45.25    1973   0.061   0.017   0.000   0.000   0.003   0.470   0.000   0.000   0.000   0.000   0.077   0.000   0.629
   -73.75    45.25    1974   0.068   0.019   0.000   0.000   0.003   0.421   0.000   0.000   0.000   0.000   0.085   0.000   0.596
   -73.75    45.25    1975   0.060   0.021   0.000   0.000   0.005   0.473   0.000   0.000   0.000   0.000   0.050   0.000   0.609
   -73.75    45.25    1976   0.073   0.025   0.000   0.000   0.006   0.498   0.000   0.000   0.000   0.000   0.058   0.000   0.661
   -73.75    45.25    1977   0.077   0.030   0.000   0.000   0.009   0.542   0.000   0.000   0.000   0.000   0.038   0.000   0.696
   -73.75    45.25    1978   0.074   0.031   0.000   0.000   0.010   0.482   0.000   0.000   0.000   0.000   0.021   0.000   0.619
   -73.75    45.25    1979   0.082   0.033   0.000   0.000   0.012   0.516   0.000   0.000   0.000   0.000   0.012   0.000   0.656
   -73.75    45.25    1980   0.079   0.032   0.000   0.000   0.014   0.505   0.000   0.000   0.000   0.000   0.005   0.000   0.635
   -73.75    45.25    1981   0.080   0.032   0.000   0.000   0.016   0.549   0.000   0.000   0.000   0.000   0.001   0.000   0.677
   -73.75    45.25    1982   0.081   0.029   0.000   0.000   0.018   0.402   0.000   0.000   0.000   0.000  -0.000   0.000   0.529
   -73.75    45.25    1983   0.064   0.020   0.000   0.000   0.014   0.295   0.000   0.000   0.000   0.000   0.000   0.000   0.394
   -73.75    45.25    1984   0.087   0.032   0.000   0.000   0.019   0.339   0.000   0.000   0.000   0.000   0.094   0.000   0.572
   -73.75    45.25    1985   0.085   0.026   0.000   0.000   0.018   0.302   0.000   0.000   0.000   0.000   0.077   0.000   0.508
   -73.75    45.25    1986   0.094   0.026   0.000   0.000   0.021   0.365   0.000   0.000   0.000   0.000   0.108   0.000   0.612
   -73.75    45.25    1987   0.087   0.027   0.000   0.000   0.022   0.385   0.000   0.000   0.000   0.000   0.079   0.000   0.599
   -73.75    45.25    1988   0.080   0.020   0.000   0.000   0.019   0.295   0.000   0.000   0.000   0.000   0.076   0.000   0.489
   -73.75    45.25    1989   0.085   0.025   0.000   0.000   0.019   0.309   0.000   0.000   0.000   0.000   0.072   0.000   0.511
   -73.75    45.25    1990   0.084   0.032   0.000   0.000   0.023   0.338   0.000   0.000   0.000   0.000   0.152   0.000   0.629
   -73.75    45.25    1991   0.087   0.038   0.000   0.000   0.019   0.322   0.000   0.000   0.000   0.000   0.152   0.000   0.619
   -73.75    45.25    1992   0.098   0.037   0.000   0.000   0.024   0.343   0.000   0.000   0.000   0.000   0.150   0.000   0.652
   -73.75    45.25    1993   0.090   0.041   0.000   0.000   0.023   0.342   0.000   0.000   0.000   0.000   0.121   0.000   0.617
   -73.75    45.25    1994   0.099   0.044   0.000   0.000   0.024   0.360   0.000   0.000   0.000   0.000   0.111   0.000   0.638
   -73.75    45.25    1995   0.092   0.047   0.000   0.000   0.019   0.317   0.000   0.000   0.000   0.000   0.079   0.000   0.554
   -73.75    45.25    1996   0.096   0.047   0.000   0.000   0.019   0.342   0.000   0.000   0.000   0.000   0.073   0.000   0.578
   -73.75    45.25    1997   0.103   0.050   0.000   0.000   0.024   0.386   0.000   0.000   0.000   0.000   0.080   0.000   0.643
   -73.75    45.25    1998   0.108   0.060   0.000   0.000   0.025   0.446   0.000   0.000   0.000   0.000   0.055   0.000   0.695
   -73.75    45.25    1999   0.105   0.057   0.000   0.000   0.023   0.409   0.000   0.000   0.000   0.000   0.037   0.000   0.630
   -73.75    45.25    2000   0.117   0.060   0.000   0.000   0.031   0.453   0.000   0.000   0.000   0.000   0.035   0.000   0.696
   -73.75    45.25    2001   0.090   0.049   0.000   0.000   0.025   0.410   0.000   0.000   0.000   0.000   0.018   0.000   0.593
   -73.75    45.25    2002   0.087   0.045   0.000   0.000   0.031   0.450   0.000   0.000   0.000   0.000   0.012   0.000   0.625
   -73.75    45.25    2003   0.094   0.049   0.000   0.000   0.038   0.502   0.000   0.000   0.000   0.000   0.005   0.000   0.688
   -73.75    45.25    2004   0.107   0.050   0.000   0.000   0.042   0.543   0.000   0.000   0.000   0.000   0.001   0.000   0.744
   -73.75    45.25    2005   0.081   0.034   0.000   0.000   0.039   0.513   0.000   0.000   0.000   0.000  -0.000   0.000   0.668
   -73.75    45.25    2006   0.098   0.037   0.000   0.000   0.042   0.540   0.000   0.000   0.000   0.000   0.000   0.000   0.717
   -73.75    45.25    2007   0.087   0.025   0.000   0.000   0.040   0.516   0.000   0.000   0.000   0.000   0.000   0.000   0.668
   -73.75    45.25    2008   0.089   0.026   0.000   0.000   0.047   0.610   0.000   0.000   0.000   0.000   0.000   0.000   0.772
   -73.75    45.25    2009   0.090   0.024   0.000   0.000   0.044   0.544   0.000   0.000   0.000   0.000   0.000   0.000   0.702
   -73.75    45.25    2010   0.079   0.015   0.000   0.000   0.046   0.616   0.000   0.000   0.000   0.000   0.000   0.000   0.757
   -73.75    45.25    2011   0.072   0.012   0.000   0.000   0.046   0.596   0.000   0.000   0.000   0.000   0.000   0.000   0.726
   -73.75    45.25    2012   0.069   0.005   0.000   0.000   0.044   0.620   0.000   0.000   0.000   0.000   0.000   0.000   0.739
   -73.75    45.25    2013   0.073   0.007   0.000   0.000   0.048   0.590   0.000   0.000   0.000   0.000   0.000   0.000   0.718
   -73.75    45.25    2014   0.069   0.004   0.000   0.000   0.045   0.580   0.000   0.000   0.000   0.000   0.000   0.000   0.698
   -67.25    47.75    1901   0.306   0.064   0.000   0.000   0.000   0.016   0.000   0.000   0.000   0.000   0.087   0.000   0.473
